#time, NSats[]
457.187,13
457.387,13
457.587,13
457.787,13
457.987,13
458.187,13
458.387,13
458.587,13
458.787,13
458.987,13
459.187,13
459.387,13
459.587,13
459.787,13
459.987,13
460.187,13
460.387,13
460.587,13
460.787,13
460.987,13
461.187,13
461.387,13
461.587,13
461.787,13
461.987,13
462.187,13
462.387,13
462.587,13
462.787,13
462.987,13
463.187,13
463.387,13
463.587,13
463.787,13
463.987,13
464.187,13
464.387,13
464.587,13
464.787,13
464.987,13
465.187,13
465.387,13
465.587,13
465.787,13
465.987,13
466.187,13
466.387,13
466.587,13
466.787,13
466.987,13
467.187,13
467.387,13
467.587,13
467.787,13
467.987,13
468.187,13
468.387,13
468.587,13
468.787,13
468.987,13
469.187,13
469.387,13
469.587,13
469.787,13
469.987,13
470.187,13
470.387,13
470.587,13
470.787,13
470.986,13
471.186,13
471.387,13
471.586,13
471.787,13
471.987,13
472.187,13
472.387,13
472.587,13
472.787,13
472.987,13
473.187,13
473.387,13
473.587,13
473.787,13
473.986,13
474.187,13
474.387,13
474.587,13
474.787,13
474.987,13
475.187,13
475.387,13
475.587,13
475.786,13
475.986,13
476.187,13
476.387,13
476.587,13
476.787,13
476.987,13
477.187,13
477.387,13
477.587,13
477.787,13
477.987,13
478.187,13
478.387,13
478.587,13
478.787,13
478.986,13
479.187,13
479.387,13
479.587,13
479.787,13
479.987,13
480.187,13
480.387,13
480.587,13
480.787,13
480.987,13
481.187,13
481.387,13
481.587,13
481.787,13
481.987,13
482.187,13
482.387,13
482.587,13
482.787,13
482.987,13
483.187,13
483.387,13
483.587,13
483.787,13
483.987,13
484.187,13
484.387,13
484.587,13
484.787,13
484.987,13
485.187,13
485.387,13
485.587,13
485.787,13
485.987,13
486.187,13
486.387,13
486.587,13
486.787,13
486.987,13
487.187,13
487.387,13
487.587,13
487.787,13
487.987,13
488.187,13
488.387,12
488.587,12
488.787,12
488.987,12
489.187,13
489.387,13
489.587,13
489.787,13
489.987,13
490.187,13
490.387,13
490.587,13
490.787,13
490.987,13
491.187,13
491.387,13
491.587,13
491.787,12
491.987,12
492.187,12
492.387,12
492.587,12
492.787,12
492.987,12
493.187,12
493.387,12
493.587,12
493.787,12
493.986,12
494.187,12
494.387,12
494.587,13
494.787,13
494.987,13
495.187,13
495.387,13
495.587,13
495.787,13
495.987,13
496.186,13
496.387,13
496.587,13
496.787,13
496.987,13
497.186,13
497.387,13
497.587,13
497.787,13
497.987,13
498.187,13
498.387,13
498.587,13
498.787,13
498.986,13
499.186,13
499.387,13
499.587,13
499.786,13
499.987,13
500.187,13
500.386,13
500.586,13
500.786,12
500.987,12
501.186,12
501.387,12
501.586,12
501.787,12
501.986,12
502.187,12
502.387,12
502.587,12
502.787,12
502.987,12
503.187,12
503.387,12
503.586,12
503.786,12
503.986,12
504.187,12
504.387,12
504.587,12
504.787,12
504.986,12
505.186,12
505.387,12
505.587,12
505.787,12
505.987,12
506.187,12
506.387,12
506.587,12
506.787,12
506.986,12
507.186,13
507.387,13
507.587,13
507.787,13
507.987,13
508.187,13
508.386,13
508.586,13
508.787,13
508.986,13
509.187,13
509.387,13
509.587,13
509.786,13
509.987,13
510.187,13
510.387,13
510.587,13
510.786,13
510.987,13
511.187,13
511.387,13
511.587,13
511.787,13
511.986,13
512.187,13
512.387,14
512.587,14
512.787,14
512.987,14
513.187,14
513.387,14
513.587,14
513.786,14
513.987,14
514.187,14
514.387,14
514.586,14
514.786,14
514.987,14
515.187,14
515.387,14
515.586,14
515.786,14
515.987,14
516.187,14
516.387,14
516.587,14
516.787,14
516.987,14
517.186,14
517.387,14
517.586,14
517.787,14
517.987,14
518.187,14
518.387,14
518.586,14
518.786,14
518.987,14
519.186,14
519.387,14
519.587,14
519.787,14
519.987,14
520.186,14
520.387,14
520.607,14
520.786,14
520.987,14
521.186,13
521.387,13
521.587,13
521.787,13
521.987,13
522.187,13
522.387,13
522.587,13
522.787,13
522.987,13
523.187,13
523.387,13
523.587,13
523.786,13
523.986,13
524.187,13
524.387,13
524.587,13
524.787,13
524.987,13
525.186,13
525.387,13
525.586,13
525.786,13
525.986,13
526.187,13
526.387,13
526.587,13
526.787,13
526.987,13
527.187,13
527.387,13
527.587,13
527.787,13
527.987,13
528.187,13
528.387,13
528.587,13
528.786,13
528.987,13
529.186,13
529.386,13
529.587,13
529.787,13
529.987,13
530.187,13
530.387,13
530.587,13
530.786,13
530.987,13
531.187,13
531.387,13
531.587,13
531.787,13
531.987,13
532.186,13
532.387,13
532.587,13
532.787,14
532.987,14
533.187,14
533.386,14
533.587,14
533.787,14
533.986,14
534.187,14
534.387,14
534.587,14
534.787,14
534.987,14
535.187,14
535.387,14
535.586,14
535.787,14
535.986,14
536.187,14
536.387,14
536.587,14
536.787,14
536.987,14
537.187,14
537.387,14
537.587,14
537.787,14
537.987,14
538.187,13
538.387,13
538.587,13
538.786,13
538.986,13
539.187,14
539.386,14
539.587,14
539.787,14
539.987,14
540.187,14
540.387,14
540.586,14
540.787,14
540.986,14
541.187,14
541.387,14
541.587,14
541.787,14
541.987,14
542.187,14
542.387,14
542.587,14
542.787,14
542.987,14
543.187,14
543.387,14
543.587,14
543.787,14
543.987,14
544.187,14
544.387,14
544.587,14
544.787,14
544.987,14
545.187,14
545.387,14
545.587,14
545.787,14
545.987,14
546.187,14
546.387,14
546.587,14
546.787,14
546.987,13
547.187,13
547.387,13
547.587,13
547.787,13
547.987,13
548.187,13
548.387,13
548.587,13
548.787,13
548.987,13
549.187,13
549.387,13
549.587,13
549.787,13
549.987,13
550.207,13
550.387,12
550.607,12
550.787,12
550.986,12
551.187,12
551.387,13
551.587,13
551.787,13
551.987,13
552.186,13
552.387,14
552.587,14
552.787,14
552.987,13
553.187,13
553.387,13
553.586,13
553.787,12
553.986,12
554.187,12
554.387,12
554.587,13
554.787,13
554.987,13
555.187,12
555.387,12
555.587,12
